Forest,Plot,PlotArea,SubPlot,TreeFieldNum,idTree,Lat,Lon,Family,Genus,Species,BotaSource,BotaCertainty,idVern,VernName,CommercialSp,CensusYear,CensusDate,CensusDateCertainty,CodeAlive,MeasCode,Circ,CircCorr,CorrCode
BAFOG,I,4,4,17,4740,5.486989975,-53.97680283,Myrtaceae,Myrcia,citrifolia,Bota,3,628,lebi tongo,FAUX,2008,01/01/2008,FAUX,VRAI,0,74.5,74.5,0
BAFOG,I,4,4,18,363881,5.486972809,-53.97680283,Arecaceae,Attalea,maripa,Bota,3,504,maripa,FAUX,2004,26/12/2003,VRAI,VRAI,0,15.7,15.7,0
BAFOG,I,4,4,18,363881,5.486972809,-53.97680283,Arecaceae,Attalea,maripa,Bota,3,504,maripa,FAUX,2008,01/01/2008,FAUX,VRAI,0,15.7,15.7,0
BAFOG,I,4,4,19,31599,5.486994267,-53.97677612,Violaceae,Rinorea,flavescens,Bota,3,650,bumbi kidia,FAUX,2004,26/12/2003,VRAI,VRAI,0,31.10000038,31.10000038,0
BAFOG,I,4,4,19,31599,5.486994267,-53.97677612,Violaceae,Rinorea,flavescens,Bota,3,650,bumbi kidia,FAUX,2008,01/01/2008,FAUX,VRAI,0,31.5,31.5,0
BAFOG,I,4,4,20,31600,5.486994743,-53.97676086,Sapindaceae,Talisia,sylvatica,Bota,3,624,singabasu,FAUX,2004,26/12/2003,VRAI,VRAI,0,32.40000153,32.40000153,0
BAFOG,I,4,4,20,31600,5.486994743,-53.97676086,Sapindaceae,Talisia,sylvatica,Bota,3,624,singabasu,FAUX,2008,01/01/2008,FAUX,FAUX,0,32.4,32.4,0
BAFOG,I,4,4,21,31601,5.486933708,-53.97676086,Malvaceae,Lueheopsis,rugosa,Bota,3,764,diaba udu,FAUX,2004,26/12/2003,VRAI,VRAI,0,74.5,74.5,0
BAFOG,I,4,4,21,31601,5.486933708,-53.97676086,Malvaceae,Lueheopsis,rugosa,Bota,3,764,diaba udu,FAUX,2008,01/01/2008,FAUX,VRAI,0,82.5,82.5,0
BAFOG,I,4,4,22,31602,5.486972809,-53.97672653,Anacardiaceae,Tapirira,guianensis,Bota,3,1073,mombin blanc,FAUX,2004,26/12/2003,VRAI,VRAI,2,82.90000153,82.90000153,0
BAFOG,I,4,4,22,31602,5.486972809,-53.97672653,Anacardiaceae,Tapirira,guianensis,Bota,3,1073,mombin blanc,FAUX,2008,01/01/2008,FAUX,VRAI,0,82.93804605,82.93804605,0
BAFOG,I,4,4,23,31603,5.487005711,-53.97671509,Fabaceae,Inga,Indet.,Bota,2,1195,Inga,FAUX,2004,26/12/2003,VRAI,VRAI,0,37.40000153,37.40000153,0
BAFOG,I,4,4,23,31603,5.487005711,-53.97671509,Fabaceae,Inga,Indet.,Bota,2,1195,Inga,FAUX,2008,01/01/2008,FAUX,VRAI,0,38.5,38.5,0
BAFOG,I,4,4,24,31604,5.486991405,-53.97670364,Annonaceae,Xylopia,Indet.,Bota,2,661,pedieku,FAUX,2004,26/12/2003,VRAI,VRAI,0,45.59999847,45.59999847,0
BAFOG,I,4,4,24,31604,5.486991405,-53.97670364,Annonaceae,Xylopia,Indet.,Bota,2,661,pedieku,FAUX,2008,01/01/2008,FAUX,VRAI,0,50,50,0
BAFOG,I,4,4,25,31605,5.48698473,-53.97668457,Anacardiaceae,Tapirira,guianensis,Bota,3,1073,mombin blanc,FAUX,2004,26/12/2003,VRAI,VRAI,0,54.29999924,54.29999924,0
BAFOG,I,4,4,25,31605,5.48698473,-53.97668457,Anacardiaceae,Tapirira,guianensis,Bota,3,1073,mombin blanc,FAUX,2008,01/01/2008,FAUX,VRAI,0,58.5,58.5,0
BAFOG,I,4,4,27,363882,5.486980438,-53.97667694,Arecaceae,Attalea,maripa,Bota,3,504,maripa,FAUX,2004,26/12/2003,VRAI,VRAI,0,15.7,15.7,0
BAFOG,I,4,4,27,363882,5.486980438,-53.97667694,Arecaceae,Attalea,maripa,Bota,3,504,maripa,FAUX,2008,01/01/2008,FAUX,VRAI,0,15.7,15.7,0
BAFOG,I,4,4,29,31606,5.486914635,-53.97663498,Fabaceae,Inga,Indet.,Bota,2,1195,Inga,FAUX,2004,26/12/2003,VRAI,VRAI,0,37.40000153,37.40000153,0
BAFOG,I,4,4,29,31606,5.486914635,-53.97663498,Fabaceae,Inga,Indet.,Bota,2,1195,Inga,FAUX,2008,01/01/2008,FAUX,VRAI,0,38.5,38.5,0
BAFOG,I,4,4,30,31607,5.486991882,-53.97663498,Anacardiaceae,Tapirira,guianensis,Bota,3,1073,mombin blanc,FAUX,2004,26/12/2003,VRAI,VRAI,0,47.40000153,47.40000153,0
BAFOG,I,4,4,30,31607,5.486991882,-53.97663498,Anacardiaceae,Tapirira,guianensis,Bota,3,1073,mombin blanc,FAUX,2008,01/01/2008,FAUX,VRAI,0,49,49,0
BAFOG,I,4,4,31,31608,5.486958981,-53.97662735,Burseraceae,Protium,decandrum,Bota,3,1074,moni,FAUX,2004,26/12/2003,VRAI,VRAI,0,47.09999847,47.09999847,0
BAFOG,I,4,4,31,31608,5.486958981,-53.97662735,Burseraceae,Protium,decandrum,Bota,3,1074,moni,FAUX,2008,01/01/2008,FAUX,VRAI,0,49.5,49.5,0
BAFOG,I,4,4,32,31609,5.486897945,-53.97658157,Lecythidaceae,Eschweilera,coriacea,Bota,3,403,maho noir,FAUX,2004,26/12/2003,VRAI,VRAI,0,66.59999847,66.59999847,0
BAFOG,I,4,4,32,31609,5.486897945,-53.97658157,Lecythidaceae,Eschweilera,coriacea,Bota,3,403,maho noir,FAUX,2008,01/01/2008,FAUX,VRAI,0,69,69,0
BAFOG,I,4,4,33,31610,5.48694849,-53.9766655,Burseraceae,Protium,surinamense,Bota,3,671,aluau,FAUX,2004,26/12/2003,VRAI,VRAI,0,66,66,0
BAFOG,I,4,4,33,31610,5.48694849,-53.9766655,Burseraceae,Protium,surinamense,Bota,3,671,aluau,FAUX,2008,01/01/2008,FAUX,VRAI,0,66.5,66.5,0
BAFOG,I,4,4,34,363883,5.486932755,-53.97668839,Arecaceae,Euterpe,oleracea,Bota,3,503,pinot,FAUX,2004,26/12/2003,VRAI,VRAI,0,15.7,15.7,0
BAFOG,I,4,4,34,363883,5.486932755,-53.97668839,Arecaceae,Euterpe,oleracea,Bota,3,503,pinot,FAUX,2008,01/01/2008,FAUX,VRAI,0,15.7,15.7,0
BAFOG,I,4,4,35,363884,5.486849308,-53.97662735,Arecaceae,Attalea,maripa,Bota,3,504,maripa,FAUX,2004,26/12/2003,VRAI,VRAI,0,15.7,15.7,0
BAFOG,I,4,4,35,363884,5.486849308,-53.97662735,Arecaceae,Attalea,maripa,Bota,3,504,maripa,FAUX,2008,01/01/2008,FAUX,VRAI,0,15.7,15.7,0
BAFOG,I,4,4,36,31611,5.486862659,-53.97662735,Sapindaceae,Talisia,sylvatica,Bota,3,624,singabasu,FAUX,2004,26/12/2003,VRAI,VRAI,0,40.5,40.5,0
BAFOG,I,4,4,36,31611,5.486862659,-53.97662735,Sapindaceae,Talisia,sylvatica,Bota,3,624,singabasu,FAUX,2008,01/01/2008,FAUX,VRAI,0,41,41,0
BAFOG,I,4,4,37,31612,5.48684597,-53.97660446,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,2004,26/12/2003,VRAI,VRAI,0,49.59999847,49.59999847,0
BAFOG,I,4,4,37,31612,5.48684597,-53.97660446,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,2008,01/01/2008,FAUX,VRAI,0,51,51,0
BAFOG,I,4,4,38,363885,5.486830235,-53.97661591,Arecaceae,Euterpe,oleracea,Bota,3,503,pinot,FAUX,2004,26/12/2003,VRAI,VRAI,0,15.7,15.7,0
BAFOG,I,4,4,38,363885,5.486830235,-53.97661591,Arecaceae,Euterpe,oleracea,Bota,3,503,pinot,FAUX,2008,01/01/2008,FAUX,VRAI,0,15.7,15.7,0
BAFOG,I,4,4,39,363886,5.486839771,-53.97661209,Arecaceae,Euterpe,oleracea,Bota,3,503,pinot,FAUX,2004,26/12/2003,VRAI,VRAI,0,15.7,15.7,0
BAFOG,I,4,4,39,363886,5.486839771,-53.97661209,Arecaceae,Euterpe,oleracea,Bota,3,503,pinot,FAUX,2008,01/01/2008,FAUX,VRAI,0,15.7,15.7,0
BAFOG,I,4,4,40,31613,5.486823082,-53.97657776,Lecythidaceae,Eschweilera,Indet.,Bota,2,403,maho noir,FAUX,2004,26/12/2003,VRAI,VRAI,0,44,44,0
BAFOG,I,4,4,40,31613,5.486823082,-53.97657776,Lecythidaceae,Eschweilera,Indet.,Bota,2,403,maho noir,FAUX,2008,01/01/2008,FAUX,VRAI,0,44.5,44.5,0
BAFOG,I,4,4,41,31614,5.486834526,-53.97664642,Simaroubaceae,Homalolepis,cedron,Bota,3,618,wan ede,FAUX,2004,26/12/2003,VRAI,VRAI,0,50.59999847,50.59999847,0
BAFOG,I,4,4,41,31614,5.486834526,-53.97664642,Simaroubaceae,Homalolepis,cedron,Bota,3,618,wan ede,FAUX,2008,01/01/2008,FAUX,FAUX,0,50.6,50.6,0
BAFOG,I,4,4,42,31615,5.48682642,-53.97665787,Simaroubaceae,Homalolepis,cedron,Bota,3,618,wan ede,FAUX,2004,26/12/2003,VRAI,VRAI,0,55.90000153,55.90000153,0
BAFOG,I,4,4,42,31615,5.48682642,-53.97665787,Simaroubaceae,Homalolepis,cedron,Bota,3,618,wan ede,FAUX,2008,01/01/2008,FAUX,VRAI,0,56.5,56.5,0
BAFOG,I,4,4,43,31616,5.486849308,-53.9766655,Simaroubaceae,Homalolepis,cedron,Bota,3,618,wan ede,FAUX,2004,26/12/2003,VRAI,VRAI,0,48.40000153,48.40000153,0
BAFOG,I,4,4,43,31616,5.486849308,-53.9766655,Simaroubaceae,Homalolepis,cedron,Bota,3,618,wan ede,FAUX,2008,01/01/2008,FAUX,VRAI,0,49,49,0
BAFOG,I,4,4,45,363887,5.48683548,-53.97669601,Arecaceae,Astrocaryum,paramaca,Bota,3,1159,counana,FAUX,2004,26/12/2003,VRAI,VRAI,0,15.7,15.7,0
BAFOG,I,4,4,45,363887,5.48683548,-53.97669601,Arecaceae,Astrocaryum,paramaca,Bota,3,1159,counana,FAUX,2008,01/01/2008,FAUX,VRAI,0,15.7,15.7,0
BAFOG,I,4,4,46,31617,5.486859798,-53.97667694,Metteniusaceae,Dendrobangia,boliviana,Bota,3,622,taapu tiki,FAUX,2004,26/12/2003,VRAI,VRAI,0,33,33,0
BAFOG,I,4,4,46,31617,5.486859798,-53.97667694,Metteniusaceae,Dendrobangia,boliviana,Bota,3,622,taapu tiki,FAUX,2008,01/01/2008,FAUX,VRAI,0,33.5,33.5,0
BAFOG,I,4,4,48,31618,5.486826897,-53.9766922,Malpighiaceae,Byrsonima,densa,Bota,3,1054,gaan tatu,FAUX,2004,26/12/2003,VRAI,VRAI,0,44,44,0
BAFOG,I,4,4,48,31618,5.486826897,-53.9766922,Malpighiaceae,Byrsonima,densa,Bota,3,1054,gaan tatu,FAUX,2008,01/01/2008,FAUX,FAUX,0,44,44,0
BAFOG,I,4,4,49,363888,5.486804008,-53.97668839,Arecaceae,Astrocaryum,paramaca,Bota,3,1159,counana,FAUX,2004,26/12/2003,VRAI,VRAI,0,15.7,15.7,0
BAFOG,I,4,4,49,363888,5.486804008,-53.97668839,Arecaceae,Astrocaryum,paramaca,Bota,3,1159,counana,FAUX,2008,01/01/2008,FAUX,VRAI,0,15.7,15.7,0
BAFOG,I,4,4,51,31619,5.486943722,-53.97674942,Sapotaceae,Micropholis,guyanensis subsp. duckeana,Bota,3,629,bakuman,FAUX,2004,26/12/2003,VRAI,VRAI,0,43.40000153,43.40000153,0
BAFOG,I,4,4,51,31619,5.486943722,-53.97674942,Sapotaceae,Micropholis,guyanensis subsp. duckeana,Bota,3,629,bakuman,FAUX,2008,01/01/2008,FAUX,VRAI,0,50,50,0
BAFOG,I,4,4,52,31620,5.486874104,-53.97675323,Metteniusaceae,Dendrobangia,boliviana,Bota,3,622,taapu tiki,FAUX,2004,26/12/2003,VRAI,VRAI,0,76.30000305,76.30000305,0
BAFOG,I,4,4,52,31620,5.486874104,-53.97675323,Metteniusaceae,Dendrobangia,boliviana,Bota,3,622,taapu tiki,FAUX,2008,01/01/2008,FAUX,VRAI,0,83,83,0
BAFOG,I,4,4,53,363889,5.486881733,-53.97674561,Arecaceae,Astrocaryum,paramaca,Bota,3,1159,counana,FAUX,2004,26/12/2003,VRAI,VRAI,0,15.7,15.7,0
BAFOG,I,4,4,53,363889,5.486881733,-53.97674561,Arecaceae,Astrocaryum,paramaca,Bota,3,1159,counana,FAUX,2008,01/01/2008,FAUX,VRAI,0,15.7,15.7,0
BAFOG,I,4,4,54,31621,5.486906052,-53.97674179,Moraceae,Brosimum,parinarioides,Bota,3,1273,pulo paya,FAUX,2004,26/12/2003,VRAI,VRAI,0,40.5,40.5,0
BAFOG,I,4,4,54,31621,5.486906052,-53.97674179,Moraceae,Brosimum,parinarioides,Bota,3,1273,pulo paya,FAUX,2008,01/01/2008,FAUX,VRAI,0,42.5,42.5,0
BAFOG,I,4,4,55,363890,5.486938953,-53.97674179,Arecaceae,Bactris,Indet.,Bota,2,0,-,FAUX,2004,26/12/2003,VRAI,VRAI,0,15.7,15.7,0
BAFOG,I,4,4,55,363890,5.486938953,-53.97674179,Arecaceae,Bactris,Indet.,Bota,2,0,-,FAUX,2008,01/01/2008,FAUX,VRAI,0,15.7,15.7,0
BAFOG,I,4,4,56,363891,5.486823082,-53.97672653,Arecaceae,Astrocaryum,paramaca,Bota,3,1159,counana,FAUX,2004,26/12/2003,VRAI,VRAI,0,15.7,15.7,0
BAFOG,I,4,4,56,363891,5.486823082,-53.97672653,Arecaceae,Astrocaryum,paramaca,Bota,3,1159,counana,FAUX,2008,01/01/2008,FAUX,VRAI,0,15.7,15.7,0
BAFOG,I,4,4,57,31622,5.486873627,-53.97670746,Fabaceae,Eperua,Indet.,Bota,2,224,wapa,VRAI,2004,26/12/2003,VRAI,VRAI,0,39,39,0
BAFOG,I,4,4,57,31622,5.486873627,-53.97670746,Fabaceae,Eperua,Indet.,Bota,2,224,wapa,VRAI,2008,01/01/2008,FAUX,VRAI,0,44,44,0
BAFOG,I,4,4,58,363892,5.486839771,-53.97657776,Arecaceae,Euterpe,oleracea,Bota,3,503,pinot,FAUX,2008,01/01/2008,FAUX,VRAI,0,15.7,15.7,0
BAFOG,I,4,4,59,363893,5.486856461,-53.97657013,Arecaceae,Geonoma,baculifera,Bota,3,0,-,FAUX,2008,01/01/2008,FAUX,VRAI,0,15.7,15.7,0
BAFOG,I,4,4,60,363894,5.486999989,-53.97660446,Arecaceae,Attalea,maripa,Bota,3,504,maripa,FAUX,2008,01/01/2008,FAUX,VRAI,0,15.7,15.7,0
BAFOG,I,4,4,61,363895,5.486876488,-53.9767189,Arecaceae,Attalea,maripa,Bota,3,504,maripa,FAUX,2008,01/01/2008,FAUX,VRAI,0,15.7,15.7,0
BAFOG,I,4,4,62,363896,5.486928463,-53.97671127,Arecaceae,Bactris,Indet.,Bota,2,0,-,FAUX,2008,01/01/2008,FAUX,VRAI,0,15.7,15.7,0
BAFOG,I,4,4,63,363897,5.486938477,-53.97676086,Arecaceae,Attalea,maripa,Bota,3,504,maripa,FAUX,2008,01/01/2008,FAUX,VRAI,0,15.7,15.7,0
BAFOG,I,4,5,1,4741,5.486785889,-53.97665024,Simaroubaceae,Homalolepis,cedron,Bota,3,618,wan ede,FAUX,1981,01/01/1981,FAUX,VRAI,0,66.90000153,66.90000153,0
BAFOG,I,4,5,1,4741,5.486785889,-53.97665024,Simaroubaceae,Homalolepis,cedron,Bota,3,618,wan ede,FAUX,1984,01/01/1984,FAUX,VRAI,0,66.90000153,66.90000153,0
BAFOG,I,4,5,1,4741,5.486785889,-53.97665024,Simaroubaceae,Homalolepis,cedron,Bota,3,618,wan ede,FAUX,1987,01/01/1987,FAUX,VRAI,0,66.90000153,66.90000153,0
BAFOG,I,4,5,1,4741,5.486785889,-53.97665024,Simaroubaceae,Homalolepis,cedron,Bota,3,618,wan ede,FAUX,2004,26/12/2003,VRAI,FAUX,0,78.5,78.5,0
BAFOG,I,4,5,1,4741,5.486785889,-53.97665024,Simaroubaceae,Homalolepis,cedron,Bota,3,618,wan ede,FAUX,2008,01/01/2008,FAUX,VRAI,0,84.5,84.5,0
BAFOG,I,4,5,2,4742,5.486774921,-53.97668076,Lauraceae,Sextonia,rubra,Bota,3,214,grignon franc,VRAI,1981,01/01/1981,FAUX,VRAI,0,66.90000153,66.90000153,0
BAFOG,I,4,5,2,4742,5.486774921,-53.97668076,Lauraceae,Sextonia,rubra,Bota,3,214,grignon franc,VRAI,1984,01/01/1984,FAUX,VRAI,0,72.90000153,72.90000153,0
BAFOG,I,4,5,2,4742,5.486774921,-53.97668076,Lauraceae,Sextonia,rubra,Bota,3,214,grignon franc,VRAI,1987,01/01/1987,FAUX,VRAI,0,77.90000153,77.90000153,0
BAFOG,I,4,5,2,4742,5.486774921,-53.97668076,Lauraceae,Sextonia,rubra,Bota,3,214,grignon franc,VRAI,2004,26/12/2003,VRAI,VRAI,0,107.0999985,107.0999985,0
BAFOG,I,4,5,2,4742,5.486774921,-53.97668076,Lauraceae,Sextonia,rubra,Bota,3,214,grignon franc,VRAI,2008,01/01/2008,FAUX,VRAI,0,119,119,0
BAFOG,I,4,5,3,40,5.486750603,-53.97675705,Elaeocarpaceae,Sloanea,Indet.,Bota,2,1037,bois roucou,FAUX,1968,01/01/1968,FAUX,VRAI,0,64.09999847,64.09999847,0
BAFOG,I,4,5,3,40,5.486750603,-53.97675705,Elaeocarpaceae,Sloanea,Indet.,Bota,2,1037,bois roucou,FAUX,1970,01/01/1970,FAUX,VRAI,0,64.09999847,64.09999847,0
BAFOG,I,4,5,3,40,5.486750603,-53.97675705,Elaeocarpaceae,Sloanea,Indet.,Bota,2,1037,bois roucou,FAUX,1981,01/01/1981,FAUX,VRAI,0,67.90000153,67.90000153,0
BAFOG,I,4,5,3,40,5.486750603,-53.97675705,Elaeocarpaceae,Sloanea,Indet.,Bota,2,1037,bois roucou,FAUX,1984,01/01/1984,FAUX,VRAI,0,67.90000153,67.90000153,0
BAFOG,I,4,5,3,40,5.486750603,-53.97675705,Elaeocarpaceae,Sloanea,Indet.,Bota,2,1037,bois roucou,FAUX,1987,01/01/1987,FAUX,VRAI,0,67.90000153,67.90000153,0
BAFOG,I,4,5,4,41,5.486718178,-53.97666931,Simaroubaceae,Homalolepis,cedron,Bota,3,618,wan ede,FAUX,1968,01/01/1968,FAUX,VRAI,0,66,66,0
BAFOG,I,4,5,4,41,5.486718178,-53.97666931,Simaroubaceae,Homalolepis,cedron,Bota,3,618,wan ede,FAUX,1970,01/01/1970,FAUX,VRAI,0,66,66,0
BAFOG,I,4,5,4,41,5.486718178,-53.97666931,Simaroubaceae,Homalolepis,cedron,Bota,3,618,wan ede,FAUX,1981,01/01/1981,FAUX,VRAI,0,70.09999847,70.09999847,0
BAFOG,I,4,5,4,41,5.486718178,-53.97666931,Simaroubaceae,Homalolepis,cedron,Bota,3,618,wan ede,FAUX,1984,01/01/1984,FAUX,VRAI,0,70.09999847,70.09999847,0
BAFOG,I,4,5,4,41,5.486718178,-53.97666931,Simaroubaceae,Homalolepis,cedron,Bota,3,618,wan ede,FAUX,1987,01/01/1987,FAUX,VRAI,0,71.90000153,71.90000153,0
BAFOG,I,4,5,4,41,5.486718178,-53.97666931,Simaroubaceae,Homalolepis,cedron,Bota,3,618,wan ede,FAUX,2004,26/12/2003,VRAI,VRAI,0,72.59999847,72.59999847,0
BAFOG,I,4,5,4,41,5.486718178,-53.97666931,Simaroubaceae,Homalolepis,cedron,Bota,3,618,wan ede,FAUX,2008,01/01/2008,FAUX,FAUX,6,72.6,72.6,0
BAFOG,I,4,5,5,42,5.486707687,-53.9765892,Bignoniaceae,Jacaranda,copaia subsp. copaia,Bota,3,304,copaya,VRAI,1968,01/01/1968,FAUX,VRAI,0,149.8999939,149.8999939,0
BAFOG,I,4,5,5,42,5.486707687,-53.9765892,Bignoniaceae,Jacaranda,copaia subsp. copaia,Bota,3,304,copaya,VRAI,1970,01/01/1970,FAUX,VRAI,0,152.1000061,152.1000061,0
BAFOG,I,4,5,5,42,5.486707687,-53.9765892,Bignoniaceae,Jacaranda,copaia subsp. copaia,Bota,3,304,copaya,VRAI,1981,01/01/1981,FAUX,VRAI,0,159,159,0
BAFOG,I,4,5,5,42,5.486707687,-53.9765892,Bignoniaceae,Jacaranda,copaia subsp. copaia,Bota,3,304,copaya,VRAI,1984,01/01/1984,FAUX,VRAI,0,159.8999939,159.8999939,0
BAFOG,I,4,5,5,42,5.486707687,-53.9765892,Bignoniaceae,Jacaranda,copaia subsp. copaia,Bota,3,304,copaya,VRAI,1987,01/01/1987,FAUX,VRAI,0,164,164,0
BAFOG,I,4,5,6,43,5.486699104,-53.9765358,Anacardiaceae,Tapirira,guianensis,Bota,3,1073,mombin blanc,FAUX,1968,01/01/1968,FAUX,VRAI,0,93.90000153,93.90000153,0
BAFOG,I,4,5,6,43,5.486699104,-53.9765358,Anacardiaceae,Tapirira,guianensis,Bota,3,1073,mombin blanc,FAUX,1970,01/01/1970,FAUX,VRAI,0,93.90000153,93.90000153,0
BAFOG,I,4,5,6,43,5.486699104,-53.9765358,Anacardiaceae,Tapirira,guianensis,Bota,3,1073,mombin blanc,FAUX,1981,01/01/1981,FAUX,VRAI,0,99.90000153,99.90000153,0
BAFOG,I,4,5,6,43,5.486699104,-53.9765358,Anacardiaceae,Tapirira,guianensis,Bota,3,1073,mombin blanc,FAUX,1984,01/01/1984,FAUX,VRAI,0,105.9000015,105.9000015,0
BAFOG,I,4,5,6,43,5.486699104,-53.9765358,Anacardiaceae,Tapirira,guianensis,Bota,3,1073,mombin blanc,FAUX,1987,01/01/1987,FAUX,VRAI,0,108.0999985,108.0999985,0
BAFOG,I,4,5,6,43,5.486699104,-53.9765358,Anacardiaceae,Tapirira,guianensis,Bota,3,1073,mombin blanc,FAUX,2004,26/12/2003,VRAI,FAUX,0,108.0999985,108.0999985,0
BAFOG,I,4,5,7,4743,5.486642838,-53.97663498,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1981,01/01/1981,FAUX,VRAI,0,88.90000153,88.90000153,0
BAFOG,I,4,5,7,4743,5.486642838,-53.97663498,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1984,01/01/1984,FAUX,VRAI,0,88.90000153,88.90000153,0
BAFOG,I,4,5,7,4743,5.486642838,-53.97663498,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,1987,01/01/1987,FAUX,VRAI,0,89.80000305,89.80000305,0
BAFOG,I,4,5,7,4743,5.486642838,-53.97663498,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,2004,26/12/2003,VRAI,VRAI,1,86.09999847,86.09999847,0
BAFOG,I,4,5,7,4743,5.486642838,-53.97663498,Fabaceae,Pterocarpus,Indet.,Bota,2,674,sabana guegue,FAUX,2008,01/01/2008,FAUX,FAUX,6,86.1,86.1,0
BAFOG,I,4,5,8,44,5.486626148,-53.97660065,Fabaceae,Swartzia,panacoco var. panacoco,Bota,3,1081,panacoco,FAUX,1968,01/01/1968,FAUX,VRAI,0,105.9000015,105.9000015,0
BAFOG,I,4,5,8,44,5.486626148,-53.97660065,Fabaceae,Swartzia,panacoco var. panacoco,Bota,3,1081,panacoco,FAUX,1970,01/01/1970,FAUX,VRAI,0,108.0999985,108.0999985,0
BAFOG,I,4,5,8,44,5.486626148,-53.97660065,Fabaceae,Swartzia,panacoco var. panacoco,Bota,3,1081,panacoco,FAUX,1981,01/01/1981,FAUX,VRAI,0,109,109,0
BAFOG,I,4,5,8,44,5.486626148,-53.97660065,Fabaceae,Swartzia,panacoco var. panacoco,Bota,3,1081,panacoco,FAUX,1984,01/01/1984,FAUX,VRAI,0,109,109,0
BAFOG,I,4,5,8,44,5.486626148,-53.97660065,Fabaceae,Swartzia,panacoco var. panacoco,Bota,3,1081,panacoco,FAUX,1987,01/01/1987,FAUX,VRAI,0,110,110,0
BAFOG,I,4,5,8,44,5.486626148,-53.97660065,Fabaceae,Swartzia,panacoco var. panacoco,Bota,3,1081,panacoco,FAUX,2004,26/12/2003,VRAI,FAUX,0,110,110,0
BAFOG,I,4,5,9,4744,5.486667156,-53.97655487,Fabaceae,Inga,virgultosa,Bota,3,801,tupiki weko,FAUX,1981,01/01/1981,FAUX,VRAI,0,77,77,0
BAFOG,I,4,5,9,4744,5.486667156,-53.97655487,Fabaceae,Inga,virgultosa,Bota,3,801,tupiki weko,FAUX,1984,01/01/1984,FAUX,VRAI,0,80.09999847,80.09999847,0
BAFOG,I,4,5,9,4744,5.486667156,-53.97655487,Fabaceae,Inga,virgultosa,Bota,3,801,tupiki weko,FAUX,1987,01/01/1987,FAUX,VRAI,0,82,82,0
BAFOG,I,4,5,9,4744,5.486667156,-53.97655487,Fabaceae,Inga,virgultosa,Bota,3,801,tupiki weko,FAUX,2004,26/12/2003,VRAI,VRAI,0,107.0999985,107.0999985,0
BAFOG,I,4,5,9,4744,5.486667156,-53.97655487,Fabaceae,Inga,virgultosa,Bota,3,801,tupiki weko,FAUX,2008,01/01/2008,FAUX,VRAI,4,109.9557429,109.9557429,0
BAFOG,I,4,5,10,45,5.486578465,-53.97665405,Goupiaceae,Goupia,glabra,Bota,3,212,goupi,VRAI,1968,01/01/1968,FAUX,VRAI,0,220.8999939,220.8999939,0
BAFOG,I,4,5,10,45,5.486578465,-53.97665405,Goupiaceae,Goupia,glabra,Bota,3,212,goupi,VRAI,1970,01/01/1970,FAUX,VRAI,0,224,224,0
BAFOG,I,4,5,10,45,5.486578465,-53.97665405,Goupiaceae,Goupia,glabra,Bota,3,212,goupi,VRAI,1981,01/01/1981,FAUX,VRAI,0,246,246,0
BAFOG,I,4,5,10,45,5.486578465,-53.97665405,Goupiaceae,Goupia,glabra,Bota,3,212,goupi,VRAI,1984,01/01/1984,FAUX,VRAI,0,250.1000061,250.1000061,0
BAFOG,I,4,5,10,45,5.486578465,-53.97665405,Goupiaceae,Goupia,glabra,Bota,3,212,goupi,VRAI,1987,01/01/1987,FAUX,VRAI,0,250.1000061,250.1000061,0
BAFOG,I,4,5,10,45,5.486578465,-53.97665405,Goupiaceae,Goupia,glabra,Bota,3,212,goupi,VRAI,2004,26/12/2003,VRAI,VRAI,3,230,261.7166901,4
BAFOG,I,4,5,10,45,5.486578465,-53.97665405,Goupiaceae,Goupia,glabra,Bota,3,212,goupi,VRAI,2008,01/01/2008,FAUX,VRAI,0,229.9645822,261.6812723,4
BAFOG,I,4,5,11,46,5.486561298,-53.97668076,Vochysiaceae,Ruizterania,albiflora,Bota,3,211,gonfolo,VRAI,1968,01/01/1968,FAUX,VRAI,0,71.90000153,71.90000153,0
BAFOG,I,4,5,11,46,5.486561298,-53.97668076,Vochysiaceae,Ruizterania,albiflora,Bota,3,211,gonfolo,VRAI,1970,01/01/1970,FAUX,VRAI,0,75.09999847,75.09999847,0
BAFOG,I,4,5,11,46,5.486561298,-53.97668076,Vochysiaceae,Ruizterania,albiflora,Bota,3,211,gonfolo,VRAI,1981,01/01/1981,FAUX,VRAI,0,87,87,0
BAFOG,I,4,5,11,46,5.486561298,-53.97668076,Vochysiaceae,Ruizterania,albiflora,Bota,3,211,gonfolo,VRAI,1984,01/01/1984,FAUX,VRAI,0,88.90000153,88.90000153,0
